"period","entity_type","league_canonical","entity_name","metric","value","short_level","long_level","normalized_index","momentum_percent","trend_per_week","volatility_percent","regime","observations"
2026-05-25,"team","LCK","DN SOOPers","rating_defense_league",84.425857,86.375189,89.985394,95.988009,-4.011991,-1.685413,1.592636,"cold_deteriorating",90
2026-05-25,"team","LCK","DN SOOPers","snowball_index_league",91.228223,90.531825,91.698765,98.727421,-1.272579,-0.552771,1.900559,"cold_deteriorating",90
2026-06-01,"team","LCK","Dplus Kia","aggression_ahead_league",93.477961,93.888803,96.873232,96.919242,-3.080758,-1.296057,1.592788,"cold_deteriorating",103
2026-06-01,"team","LCK","Dplus Kia","aggression_behind_league",98.75325,98.924624,98.758105,100.168613,0.168613,0.064691,0.629064,"balanced",103
2026-06-01,"team","LCK","Dplus Kia","combined_kills_per_minute",0.797177,0.817493,0.845749,96.65907,-3.34093,-0.665158,12.494414,"cold_deteriorating",103
2026-06-01,"team","LCK","Dplus Kia","deaths_per_minute",0.298204,0.33148,0.383286,86.483694,-13.516306,-2.947724,27.747203,"cold_deteriorating",103
2026-06-01,"team","LCK","Dplus Kia","game_length_minutes",32.102083,31.334497,31.634115,99.052863,-0.947137,-0.973855,13.837508,"cold_deteriorating",103
2026-06-01,"team","LCK","Dplus Kia","kills_per_minute",0.498972,0.486013,0.462463,105.092352,5.092352,1.226618,33.882489,"hot_accelerating",103
2026-06-01,"team","LCK","Dplus Kia","rating_attack_global",103.730877,103.229401,104.849567,98.454771,-1.545229,-0.472908,2.18333,"cold_deteriorating",103
2026-06-01,"team","LCK","Dplus Kia","rating_attack_league",98.054366,97.480474,99.539002,97.931938,-2.068062,-0.486077,2.132256,"cold_deteriorating",103
2026-06-01,"team","LCK","Dplus Kia","rating_defense_global",101.318844,100.402149,99.485555,100.921334,0.921334,0.906261,2.074082,"hot_accelerating",103
2026-06-01,"team","LCK","Dplus Kia","rating_defense_league",108.515883,107.047238,105.314737,101.645071,1.645071,1.056844,2.011652,"hot_accelerating",103
2026-06-01,"team","LCK","Dplus Kia","snowball_index_league",98.812462,98.335805,99.43387,98.895683,-1.104317,-0.32044,1.663933,"cold_deteriorating",103
2026-06-08,"team","LCK","Gen.G","aggression_ahead_league",99.78389,99.696007,100.261014,99.436463,-0.563537,-0.227693,0.632965,"cold_deteriorating",107
2026-06-08,"team","LCK","Gen.G","aggression_behind_league",97.26284,96.950468,96.622692,100.339234,0.339234,0.145701,1.293236,"balanced",107
2026-06-08,"team","LCK","Gen.G","combined_kills_per_minute",0.884826,0.903326,0.909468,99.324704,-0.675296,0.217251,20.438367,"cold_recovering",107
2026-06-08,"team","LCK","Gen.G","deaths_per_minute",0.406651,0.340757,0.337069,101.094238,1.094238,-2.411212,49.191075,"hot_cooling",107
2026-06-08,"team","LCK","Gen.G","game_length_minutes",37.064583,33.82631,32.399531,104.403704,4.403704,1.173662,9.803704,"hot_accelerating",107
2026-06-08,"team","LCK","Gen.G","kills_per_minute",0.478175,0.562569,0.572399,98.282678,-1.717322,1.765075,30.57897,"cold_recovering",107
2026-06-08,"team","LCK","Gen.G","rating_attack_global",120.648485,119.419475,117.699459,101.461362,1.461362,0.273895,1.645102,"hot_accelerating",107
2026-06-08,"team","LCK","Gen.G","rating_attack_league",117.516974,115.976355,114.61684,101.186138,1.186138,0.294969,1.644891,"hot_accelerating",107
2026-06-08,"team","LCK","Gen.G","rating_defense_global",116.096342,114.704656,113.037369,101.474987,1.474987,0.528039,1.520525,"hot_accelerating",107
2026-06-08,"team","LCK","Gen.G","rating_defense_league",124.707099,123.34678,121.128741,101.831142,1.831142,0.500844,2.048601,"hot_accelerating",107
2026-06-08,"team","LCK","Gen.G","snowball_index_league",109.612345,109.343801,109.041802,100.276957,0.276957,0.019333,0.64819,"balanced",107
2026-06-01,"team","LCK","HANJIN BRION","aggression_ahead_league",95.854179,95.969407,96.788323,99.15391,-0.84609,-0.347244,0.545052,"cold_deteriorating",89
2026-06-01,"team","LCK","HANJIN BRION","aggression_behind_league",96.741515,97.668239,97.196301,100.485552,0.485552,0.516951,2.511692,"hot_accelerating",89
2026-06-01,"team","LCK","HANJIN BRION","combined_kills_per_minute",0.822678,0.809845,0.827427,97.875112,-2.124888,-0.972955,11.16176,"cold_deteriorating",89
2026-06-01,"team","LCK","HANJIN BRION","deaths_per_minute",0.57954,0.509352,0.459954,110.739835,10.739835,-0.134044,40.077267,"hot_cooling",89
2026-06-01,"team","LCK","HANJIN BRION","game_length_minutes",26.844444,30.015661,31.962057,93.910293,-6.089707,-1.609752,9.325128,"cold_deteriorating",89
2026-06-01,"team","LCK","HANJIN BRION","kills_per_minute",0.243138,0.300493,0.367473,81.772787,-18.227213,-2.02299,34.428773,"cold_deteriorating",89
2026-06-01,"team","LCK","HANJIN BRION","rating_attack_global",98.100453,99.634827,98.321019,101.336243,1.336243,0.825097,3.217858,"hot_accelerating",89
2026-06-01,"team","LCK","HANJIN BRION","rating_attack_league",92.150934,93.83233,93.057204,100.832956,0.832956,0.885417,3.525035,"hot_accelerating",89
2026-06-01,"team","LCK","HANJIN BRION","rating_defense_global",95.419197,95.872118,95.907788,99.962808,-0.037192,0.253725,1.648688,"cold_recovering",89
2026-06-01,"team","LCK","HANJIN BRION","rating_defense_league",101.166111,101.659232,100.80487,100.84754,0.84754,0.418266,2.309767,"hot_accelerating",89
2026-06-01,"team","LCK","HANJIN BRION","snowball_index_league",96.137717,95.787556,94.936067,100.896908,0.896908,0.232358,1.904985,"hot_accelerating",89
2026-06-08,"team","LCK","Hanwha Life Esports","aggression_ahead_league",114.800304,113.976128,110.177759,103.447492,3.447492,1.032775,1.966292,"hot_accelerating",100
2026-06-08,"team","LCK","Hanwha Life Esports","aggression_behind_league",106.314262,105.11519,103.575484,101.486554,1.486554,0.55683,1.118314,"hot_accelerating",100
2026-06-08,"team","LCK","Hanwha Life Esports","combined_kills_per_minute",0.877685,0.98605,1.018615,96.803069,-3.196931,0.125839,21.523457,"cold_recovering",100
2026-06-08,"team","LCK","Hanwha Life Esports","deaths_per_minute",0.361725,0.440527,0.453283,97.185921,-2.814079,1.826075,20.473155,"cold_recovering",100
2026-06-08,"team","LCK","Hanwha Life Esports","game_length_minutes",34.120833,32.312532,31.664766,102.0457,2.0457,0.4451,6.671041,"hot_accelerating",100
2026-06-08,"team","LCK","Hanwha Life Esports","kills_per_minute",0.51596,0.545523,0.565332,96.496097,-3.503903,-1.237411,33.861085,"cold_deteriorating",100
2026-06-08,"team","LCK","Hanwha Life Esports","rating_attack_global",130.44733,128.942321,122.774167,105.023984,5.023984,1.627816,2.428259,"hot_accelerating",100
2026-06-08,"team","LCK","Hanwha Life Esports","rating_attack_league",126.834852,125.167426,119.219207,104.989313,4.989313,1.805865,2.531562,"hot_accelerating",100
2026-06-08,"team","LCK","Hanwha Life Esports","rating_defense_global",93.696988,94.09671,95.47629,98.555055,-1.444945,-0.070434,2.404167,"cold_deteriorating",100
